recipe_id;username;rating;comment
1ffe61b3-f7b7-4174-a3b5-66e025abf34b;EatingWell Member;4;I'll be trying this without the meat, adding black beans instead.
1ffe61b3-f7b7-4174-a3b5-66e025abf34b;EatingWell Member;4;This is filling and tasty! It's super cheesy and has a great amount of flavor from the Cajun seasoning.
1ffe61b3-f7b7-4174-a3b5-66e025abf34b;EatingWell Member;5;This worked well as a food mash-up it's uber-beefy and savory, like the OG Philly cheesesteak.
73e0e585-9035-46b8-a74c-e9ac59a4fd9e;EatingWell Member;5;Black eyed peas and collard greens are already a great mix, but the addition of the peppers, spice and citrus are a game changer. Delicious!
d74187b1-0130-4c2f-8a2c-b4b7f15e6b0e;EatingWell Member;5;I love roasted cauliflower. I've used olive oil in the past instead of butter but this sounds intriguing. Will make it this way next time.
d74187b1-0130-4c2f-8a2c-b4b7f15e6b0e;EatingWell Member;5;Fantastic
d74187b1-0130-4c2f-8a2c-b4b7f15e6b0e;Janet Callahan;5;Tastes great. Wonderful easy to serve.
d74187b1-0130-4c2f-8a2c-b4b7f15e6b0e;stover;4;A stick of butter?
a6a08e9b-f0bf-4bba-991e-1d3e90a91e68;EatingWell Member;5;Really love this salad. A lot going on, but it's one that keeps you coming back for satisfying bites. Juicy/charry chicken coated in bbq sauce, creamy Monterey jack that clings to the lettuce and chicken, bright/creamy dressing, lots of brightness from the fresh and dried herbs.
a6a08e9b-f0bf-4bba-991e-1d3e90a91e68;EatingWell Member;5;Tons of flavor and the jicama is a nice surprise!
0f76e53f-473d-4bb7-ae07-348c43e2b7da;EatingWell Member;4;Earthy and slightly sweet, with a nutty creaminess from the tahini and hummus. The creamy, tender avocado adds this satisfying indulgent texture and flavor that makes this not feel too light.
0f76e53f-473d-4bb7-ae07-348c43e2b7da;EatingWell Member;4;Never thought of using fresh beets this way. So fun! It pairs nicely with the avocado and hummus.
ba41f65e-d4d8-499e-8a57-ba19c534cc49;EatingWell Member;5;I doubled this recipe and cooked it in a 9x13 pan. Everyone raved about it!
ba41f65e-d4d8-499e-8a57-ba19c534cc49;D.K;5;Good 👍 website
ba41f65e-d4d8-499e-8a57-ba19c534cc49;EatingWell Member;5;It's creamy, yet substantial and with a crispy topping everything you'd want in a casserole. I feel almost guilty eating it because it feels like I'm eating dip for dinner! But I'm not! It's great!
44cb0c29-5fbc-4eec-a6d9-d96447c144d6;EatingWell Member;5;The gochujang sauce is incredible and makes the whole dish sing!
44cb0c29-5fbc-4eec-a6d9-d96447c144d6;EatingWell Member;5;I love that there's some subtle heat—which you can choose to kick up a notch if you like, but not necessary. The beef is well seasoned and pleasantly aromatic with white onion, but not overpowering—the crunch of fresh veggies and brown rice rounds out the dish and carries the seasoning in each bite. Perfect for a summer's day lunch.
42f1f664-55a8-4c3e-9cc6-4a91c3a98179;tporter549;5;Loved this dish and the instructions were easy to follow👍
42f1f664-55a8-4c3e-9cc6-4a91c3a98179;EatingWell Member;5;"Regarding the confusion by the person who posted the question, ""...what is cup of half and half of what!"", half-and-half is simply a mixture of half whole milk and half cream. It's usually sold with the name, ""Half and Half."""
42f1f664-55a8-4c3e-9cc6-4a91c3a98179;EatingWell Member;1;Who has all these ingrediants in there kitchen or understands all the ingediant names and where to get them also what is cup of half and half of what!Apaart from that looks good but to complicated to many ingrediantsfor me alone to tackle for myself alone
42f1f664-55a8-4c3e-9cc6-4a91c3a98179;EatingWell Member;5;Cozy, creamy, and lemony! Perfect easy rainy day dinner.
42f1f664-55a8-4c3e-9cc6-4a91c3a98179;EatingWell Member;5;Creamy, comforting, and so bright and flavorful. The lemon really shines through and takes a typical baked pasta to a new level. The fontina is mild, yet brings a nutty earthy flavor which works perfectly with the lemon. The recipe recommends a few grinds of fresh black pepper, and I recommend a few more. Lemon + pepper = yum.
af2f5829-7b8d-4aa6-8d13-efc290059512;EatingWell Member;4;Now this is an interesting concept...a fun way to serve dip! The dip is savory and delicious creamy and tasting just like a baked potato!
835e49be-0700-4780-9963-c712dfd43373;EatingWell Member;5;Hearty chili that's a perfect dupe for the classic Wendy's chili. I loved the tomato sauce base. It made the chili smooth and saucy.
835e49be-0700-4780-9963-c712dfd43373;EatingWell Member;5;This tastes so close to Wendy's chili and is dead easy to make. I like my chili on the spicy side, so I'd probably add some cayenne pepper.
e8eb94ba-932a-4583-95aa-3a0df2f63ed9;EatingWell Member;4;I liked how the Cajun seasoning on the shrimp really stood out it eats like Cajun fried rice. Hot sauce was a must for me.
e8eb94ba-932a-4583-95aa-3a0df2f63ed9;EatingWell Member;5;The Cajun seasoning is the star of this dish! It adds so much flavor to both the shrimp and the cauliflower rice. This is an easy weeknight dinner that will be on rotation in my house.
580bc18f-fa0d-44b2-81ab-890986fb0c4f;EatingWell Member;5;The roasted cauliflower & curry soup is creamy and the soup is very curry-forward. The soup will thicken over time, so additional liquid may be needed to thin it out again.
580bc18f-fa0d-44b2-81ab-890986fb0c4f;EatingWell Member;4;Bright, acidic, and creamy! I love the combination of cauliflower, coconut milk, red curry, and lime juice.
51ae3e99-d39a-4581-afbd-88bdac4f5f04;Nicole Kletzka;5;This was delicious and easy to make.
51ae3e99-d39a-4581-afbd-88bdac4f5f04;EatingWell Member;5;"I love the sweetness from the raisins here -- they balance the smokey Harissa. I would also use the white bean salad as a ""chicken"" salad."
51ae3e99-d39a-4581-afbd-88bdac4f5f04;EatingWell Member;5;I love the sweet warmth of the ras al hanout alongside the creamy beans and spicy harissa. This is refreshing and light and comes together easily.
4a418504-e16c-4fbb-95d9-b5888508157b;HelenD;5;Very good! The family (with varying tastes) all liked it. I used store-bought tortilla chips crumbled on top, instead of the tortilla strips. Also offered sliced green onions and sour cream as additional toppings. Very tasty, easy & quick -- a keeper!
4a418504-e16c-4fbb-95d9-b5888508157b;EatingWell Member;5;Assuming that you want to shape sizzling shoulders like Jennifer Aniston or Chris Hemsworth (those two have shoulder objectives composed all over them) — these seven hand weight shoulder practices develop fortitude, muscle and 3D definition.
4a418504-e16c-4fbb-95d9-b5888508157b;EatingWell Member;5;I'd make this on the regular! Great flavors happening here, from the enchilada sauce and steak.
4a418504-e16c-4fbb-95d9-b5888508157b;EatingWell Member;4;This is a very adaptable recipe, like a burrito bowl but in a skillet. I'm not a fan of saucy tortilla strips, but I love the flavorful sauce, which packs in some yummy veggies and protein. Would definitely make this for a crowd and try corn tortillas.
7a48fcd1-d47c-4642-a025-12360efa56fc;EatingWell Member;4;I'm not usually a fan of runny yolk (I know, I'm weird), but I love how it creates a creamy sauce for the lentils. The pops of sweetness from the tomatoes might be my favorite part of this dish.
2dd53af2-9df1-4c2a-8888-bcebc4bff88b;EatingWell Member;5;So quick and easy and super flavorful. The grits are just cheesy enough, with a subtle smoky flavor. I love how the lemon butter sauce melds with the blackened seasoning to create a flavorful coating that seeps into the grits.
2dd53af2-9df1-4c2a-8888-bcebc4bff88b;EatingWell Member;5;The shrimp is delightfully buttery, and I like the extra sauce to swirl into the grits. The lemon is a must it sharpens the flavors and gives everything a little oomph.
93fd7ec6-6b51-4197-94bd-9fce42e93eb6;Mort;5;I made this recipe exactly as directed. It was was delicious. I especially liked the strong umami flavor of the glaze. I served it with roasted broccoli. Excellent!
93fd7ec6-6b51-4197-94bd-9fce42e93eb6;EatingWell Member;5;Squeezing the remaining fresh lime juice over the cooked fillets helps balance out the salty, umami flavor of the red miso and helps tone it down just a tad without losing its delicious flavor profile.
93fd7ec6-6b51-4197-94bd-9fce42e93eb6;EatingWell Member;5;Love this recipe! So easy and has so much flavor! You really need the lime wedges to balance the curry miso.
83f966be-2b43-4833-92e9-867ac24eb7cd;EatingWell Member;5;The creator of this dish will probably cringe. We made a fair amount of adjustments. I just want to say thank you for bringing all of these great flavors together in the way that you did! It was an amazing experience!Adjustments:Soak salmon in milk for 20-30 minutes.Reduced the dill. Sprinkled with the vegetables.Used red pepper flake-infused olive oil.Added Kalamata olives.Didn't use the dressing.Pan-fried the asparagus and mixed into the dish at the end.Spritzed lemon juice over the dish at the end.Next time we may substitute some of the stock for white wine.Comiendo Feliz!
83f966be-2b43-4833-92e9-867ac24eb7cd;EatingWell Member;5;Very quick and easy to follow. I used a small jar of capers and swapped salmon for cod which worked well. Baked this in a Ninja Grill... I will try this again with pan seared chicken thighs and see how that comes out.
83f966be-2b43-4833-92e9-867ac24eb7cd;EatingWell Member;5;Just had this tonight for myself and boyfriend. We absolutely loved it and it was so pretty! I was a little light on tomatoes and asparagus and it was still great. I will repurpose the orzo with some chicken breasts cooked separately as we had a lot leftover.There were so many different taste sensations which is something we enjoy! Thank you for this great recipe!
83f966be-2b43-4833-92e9-867ac24eb7cd;EatingWell Member;4;The recipes has good directions, easy and good flavor. Clean up was easy since I only used a casserole dish. I cut the recipe in half however I doubled the amount lemon and capers used. We enjoy a very lemony taste. I also made it with wild caught sockeye salmon.
0d1b175c-4299-4b05-a479-146d9aa10460;EatingWell Member;5;Delicious! I cut the recipe in half and used gluten free flour. Turned out great and plenty for two plus leftovers.
0d1b175c-4299-4b05-a479-146d9aa10460;oneota77gmailcom;5;This was delicious, even without the Parmesan. My 10 year old went back for thirds! I added smoked paprika as that is what we had on hand. Will definitely make this again.
0d1b175c-4299-4b05-a479-146d9aa10460;EatingWell Member;5;This is really something special. The sauce is unique and flavorful. I followed the recipe and measurements to a T and the result is so good, I really can't believe I made it!!!
0d1b175c-4299-4b05-a479-146d9aa10460;EatingWell Member;3;Comes across as a side dish more than a main. That being the case I'd probably leave out the chicken and add some more veggies to the spinach mixture, which can also benefit from a bit more lemon and maybe some parmesan. I'd also leave off the mozzarella cheese on top, as it doesn't add any particular texture or flavor and instead do some panko or cracker crumbs of some sort and a bit of parmesan. It's not bad, just a little dull on the palate.
0d1b175c-4299-4b05-a479-146d9aa10460;EatingWell Member;5;I love how seasoned this dish is -- the Boursin packs a solid punch, but so do all the spices! It's super creamy and feels decadent.
0d1b175c-4299-4b05-a479-146d9aa10460;EatingWell Member;5;This tastes like a stuffed shell -- I'm a big fan. I'd make this on the regular!
0d1b175c-4299-4b05-a479-146d9aa10460;EatingWell Member;5;This would be the dish if Greek-style spinach pie married a chicken casserole! It's creamy, a little spicy, and has the perfect amount of lemon to brighten up the heartier grains and chicken.
0d1b175c-4299-4b05-a479-146d9aa10460;nichkj;4;I know it says 8 servings but how much is 1 serving? 1 cup? 1 1/2 cups?
0d1b175c-4299-4b05-a479-146d9aa10460;EatingWell Member;5;Haven't cooked yet but I finally found some casseroles I was looking for. The salmon casserole will be my first. Thank you for these wonderful recipes.
61103775-1429-4a5b-8560-5df858885d84;EatingWell Member;5;This recipe is a winner. I made it with 3 cups rice which seemed enough. The rice incorporates in with the rest. You may want a little more seasoning, but we thought it was good as is. I might steam the broccoli before combining with rice next time. Baked it for 40 minutes covered and 2 min under the broiler uncovered. It does take time to prepare. I don't understand these reviews by people who didn't make it - come on.
61103775-1429-4a5b-8560-5df858885d84;Susan Quinn;1;No I didn't make it because some directions are weird. Says to take 6 cups of cooked rice (how many people is this supposed to serve?) which seems like a lot.Then a serving size is 1 cup? At that rate, we'd starve. That means that the calorie count is much higher than the 417 calories stated because we'd need to eat more than 1 cup.And I have found that a lot of the Eating Well recipes are far too tasteless so if I were to make this, I'd jazz it up a LOT!
61103775-1429-4a5b-8560-5df858885d84;Erica Powell;2;This recipe took way longer than stated in the directions to prep and cook. 6 cups of cooked rice was way too much, I think it made it take longer in the oven for all the ingredients to bake together (40 mins), and it made it dry. I would reduce the rice to 3 cups like others have commented above to see if it comes out better. I unfortunately will not be making this again.
61103775-1429-4a5b-8560-5df858885d84;gesataline;5;I have made the recipe twice. The first time I followed the recipe exactly. It looked and tasted delicious. It’s hard to go wrong with some cream cheese, sour cream and a bit of real bacon.The second time I used what I had on hand. I subbed barley for the brown rice and cauliflower for the broccoli. I kept everything else the same. It was an even bigger hit It’s definitely a keeper for our Fall and Winter cozy suppers.
61103775-1429-4a5b-8560-5df858885d84;EatingWell Member;1;The recipe steps made no sense. The amount of ingredients did not correlate. We eat late as it is and trying to fix this recipe had us eating even later.
61103775-1429-4a5b-8560-5df858885d84;EatingWell Member;4;I did not have all the ingredients, so I replaced sour cream with yogurt and chicken breast meat with chicken thigh, and added a extra tin of chickpeas to stretch it a little more.... it was simply delishious..... it will definitely become a regular dish in our home
61103775-1429-4a5b-8560-5df858885d84;EatingWell Member;5;No I didn’t…..I can’t cook it but my wife of 28 years will make it and “we” will test it out.😏
61103775-1429-4a5b-8560-5df858885d84;Roxy;1;I wasted valuable money, time & excitement for this recipe :(. Pay attention to the 1 star reviews. I LOVE this app. But I am devastated this recipe was such a cshow. I can’t afford to buy these ingredients where the recipe brings me to a complete mess.
61103775-1429-4a5b-8560-5df858885d84;llamacat;4;I'm not sure why Eating Well is publishing casserole recipes in August (isn't it grilling season?), but I decided to try this and it turned out delicious. I used only 3 cups of cooked rice and agree that 6 cups would be too much rice. If this is a misprint in the recipe, please fix it! The only other change I made was I did not add sour cream, because I forgot to buy it. Instead, I added about 1/4 c of heavy cream that I happened to have in the fridge, because I was worried it would be too dry without the sour cream. Reminds me of the chicken broccoli casserole my mom used to make, but tastier and healthier! Gonna try the creamed spinach and chicken casserole next week.
61103775-1429-4a5b-8560-5df858885d84;EatingWell Member;1;This instructions for this recipe are all over the place. Cooked way too much rice. Only used the amount of rice that matched the chicken and broccoli amount. The flavor is not good at all. If you are reading this review, do yourself a favor and find a better recipe instead of having a large casserole going to waste.
61103775-1429-4a5b-8560-5df858885d84;JLJENNA;4;It's it 6 or 3 cups of cooked rice??!! Says 6 but someone says otherwise. I just made 6 and it does look like too much! I don't think it says the right amount of broth either! 1/4 is absorbed the minute you put it into a pot of three (or 6) cups of rice! I'm trying a cup and a quarter. The broccoli won't get tender without liquid.
61103775-1429-4a5b-8560-5df858885d84;EatingWell Member;5;Made this last night, and the whole family loved it. Made it even easier by using precooked brown rice and rotisserie chicken.
61103775-1429-4a5b-8560-5df858885d84;EatingWell Member;5;Great weekday dish for a crowd who loves cheesy dishes.
61103775-1429-4a5b-8560-5df858885d84;EatingWell Member;5;I haven't tried it yet, but I am going too, it sounds Delicious!!!!! I just want to say, I am surprised at the haters.......🤔
61103775-1429-4a5b-8560-5df858885d84;Jamie;5;Delicious just make sure you only make 3 cups of cooked rice for the recipe I might have misread the recipe but I figured it out before it was too late. Very flavorful highly recommend.
61103775-1429-4a5b-8560-5df858885d84;EatingWell Member;5;This sounds great! And for all those who just want to argue about its healthfulness, maybe you should just substitute for any ingredients that you don’t agree with.
61103775-1429-4a5b-8560-5df858885d84;EatingWell Member;5;I think it sounds delicious even though I’m not a rice fan. To the member that thought it was unhealthy because of the “low-fat” cream cheese, have you never heard of Neufchâtel cheese??? All natural, no sugar added!!
61103775-1429-4a5b-8560-5df858885d84;EatingWell Member;1;"If it's ""healthy"" why would you use ANYTHING that is fat free or reduced fat???? Reduced or no fat means MORE sugar, sugar is bad!"
61103775-1429-4a5b-8560-5df858885d84;EatingWell Member;5;Sounds and taste fantastic!
734dfb7c-1728-40fe-9274-ca5c249db610;Egv drop souo;5;Very tasty 😋
734dfb7c-1728-40fe-9274-ca5c249db610;EatingWell Member;1;Completely unintelligible recipe to the 95% of the world's population that don't live in the USA
734dfb7c-1728-40fe-9274-ca5c249db610;EatingWell Member;5;Husband loved it. Used 2% cheddar instead of Gouda.
734dfb7c-1728-40fe-9274-ca5c249db610;helenp;5;This was a bit labour intensive but so worth it! I made no changes to the recipe. Very flavourful. I froze the leftover chipotles for the next time I make this. Based on family reviews that will be soon.
734dfb7c-1728-40fe-9274-ca5c249db610;EatingWell Member;5;Great way to have something decadent without the guilt. The gouda and cream cheese combo give the sauce a creamy tomatoey finish that would please anyone.
734dfb7c-1728-40fe-9274-ca5c249db610;EatingWell Member;5;I love the chipotle chiles in the pasta sauce, a fun twist on an Italian pasta bake. In addition to chicken, I would make this ground sausage.
dbd92a04-95d0-4ef9-8396-f959a7d639cf;EatingWell Member;5;Simple, yet very delicious. Many thanks...
f9b7d664-4b4c-4ffa-9e37-92a7ae9189f2;Egv drop souo;5;Ok like mine better
f9b7d664-4b4c-4ffa-9e37-92a7ae9189f2;EatingWell Member;3;"The recipe seemed like it would be good, but i just wasn't sure how to rate it. I know that a lot of cultures have takes on similar recipes, but gumbo in the United States is not originally French, Cajun, or from Cameroon in it's origin. It was a Cherokee dish for generations before any new world settlers ever set a toe in this country. It did however, undergo several transformations and became one of the first ""fusion"" dishes here. As settlers made their exit from the northeast, away from Colonial territory, to the Ozarks, to the Blue Ridge Mountains, to the Smokey Mountains, to the Appalachians, and down the Appalachian trail, etc, they eventually got to Cherokee land where Georgia and North Carolina meet, with Tennessee and South Carolina in close proximity. And of course the Irish, French, and Germans in particular, all added different elements from their homeland and came away with unique versions of the recipe. It's very similar to the emergence of Pizza at Ellis Island preceeding this. What the Italians called pizza in Italy was just what we know as bruschetta. It was basically like kids trading what they had at the lunch table for someone else's. Eventually different cheeses, meats, and vegetables got added to what other immigrants got from the Italians to try. But in it's finished form pizza emerged completely American. My family is Cherokee and German right down the middle. So we cook rice in chicken stock, with stewed tomatoes, clarified onions, salt, pepper, garlic, paprika, , sometimes cumin or coriander sparingly, east coast white shrimp or crawfish, okra(with a bite to it still, not broken down to an extreme), a mix of polska keilbasa and andouille, and hot sauce, which is more ground garden peppers and sugar base like Texas Pete's or Franks, than a vinegar base like Louisiana hot sauce i guess you could say. Didn't mean to ramble just giving you my take."
4fdf3f9c-f92c-4f32-bf3e-180f4e290ccc;EatingWell Member;5;I would 100% serve this to company -- the chicken is perfectly cooked and the sauce is so creamy.
4fdf3f9c-f92c-4f32-bf3e-180f4e290ccc;EatingWell Member;5;Delicious, easy, so creamy and rich!
4fdf3f9c-f92c-4f32-bf3e-180f4e290ccc;EatingWell Member;5;This is a perfect dinner/meal prep option. I feel great about getting all of my macros & lots of delicious veggies. I made a couple small changes.. I crockpot cooked the chicken in broth & used it shredded in the dish. I skipped the Gruyère (honestly forgot to buy it, but it was excellent without). And I used about half the amount of quinoa recommended. I am saving this one to make again!
4fdf3f9c-f92c-4f32-bf3e-180f4e290ccc;EatingWell Member;5;Summer veggies and tender/nutty quinoa come together in this casserole to provide a ratatouille-reminiscent moment. The veggies are all tender, with a nice browning on the eggplant. The gruyere brings another nutty/salty flavor, while the fresh mozz and tomatoes add pops of color and freshness.
c84ded22-9520-4e1b-8380-3ee0e08a0416;EatingWell Member;5;Parmesan, garlicky, and super saucy! This alferdo is so saucy and coats the pasta very well. Make sure to enjoy this extra hot and saucy!
c84ded22-9520-4e1b-8380-3ee0e08a0416;EatingWell Member;5;I like this method for making the cheese sauce. There's no chance cheese will be stuck to the bottom of your pan after making it. It's very creamy and comforting and will satisfy your carb cravings.
8e5297e8-b7fe-47b6-83a4-3f8fac243177;EatingWell Member;5;Beautiful summer salad with tons of textures, and a zippy dressing that does double duty as a marinade. Quick pickled onions give this dish a nice pop to contrast all the grilled vegetables and chicken and brighten up the dish.
8e5297e8-b7fe-47b6-83a4-3f8fac243177;EatingWell Member;5;This recipe is incredibly versatile - you can use whatever veggies you have on hand as well as any protein. I loved the combination of charred vegetables with the punchy dressing, they balance each other out so well!
8e5297e8-b7fe-47b6-83a4-3f8fac243177;Deb;4;Great recipe. I can't wait to try it. Disappointed however that you are promoting the use of inflammatory oil such as grapeseed which is so harmful to human health. Olive oil is the go-to for salad dressings!
8e5297e8-b7fe-47b6-83a4-3f8fac243177;EatingWell Member;2;The salad was ok, but instructions for making it were awful!!There was no info about how to use gas grill or regular grill to cook vegetables (and chicken). The lettuce was cut into halves in one part of recipe and was suddenly chopped in another part - how & when did that happen? Do veggies grill on the baking sheet or somehow on the grill? There are a lot of ingredients in this recipe!! In my opinion, more concise instructions need to be instructions included in order to call this a recipe!!
8e5297e8-b7fe-47b6-83a4-3f8fac243177;EatingWell Member;5;thanks for this information
8e5297e8-b7fe-47b6-83a4-3f8fac243177;EatingWell Member;2;good
8e5297e8-b7fe-47b6-83a4-3f8fac243177;EatingWell Member;5;Grilled Chicken Salad is a delicious and easy recipe which is filled with crispy crunchy bite of chicken tossed in a vinaigrette.
8e5297e8-b7fe-47b6-83a4-3f8fac243177;EatingWell Member;5;Health is wealth.
8e5297e8-b7fe-47b6-83a4-3f8fac243177;EatingWell Member;5;No
7909d923-f0c3-408b-bea2-e6febd3d8c6a;jangle5757;5;It seems unfair to rate as I did not follow the recipe exactly though it was close. First off, I realized I was out of balsamic vinegar but I did have white balsamic so used that. Then I was halving the recipe so rather than have a half of a 28oz can of tomatoes leftover, I used a can of plain tomato sauce and added chopped up fresh plum tomatoes that I peeled. I also dislike fennel and red pepper so those were omitted but left in the garlic and basil. I also did not have the ricotta salata so I just grated some Romano cheese over it though I would like to try it with the ricotta salata. I really liked what I ended up with and even went back for seconds. It was a new way to use eggplant that I recommend.
7909d923-f0c3-408b-bea2-e6febd3d8c6a;EatingWell Member;5;Sorry not a review but a question. The recipe sounds wonderful except for the balsamic. What could be substituted for the balsamic?
7909d923-f0c3-408b-bea2-e6febd3d8c6a;David Kotchan;5;This is really great, and easy to make. I increased the tomato paste a little (to my tastes), but otherwise the recipe is delicious as it stands.
7909d923-f0c3-408b-bea2-e6febd3d8c6a;EatingWell Member;5;Delicious. was , in fact, like a hug from my Nonna
44f41e28-6682-4f81-931a-70c2e0aeb194;EatingWell Member;4;"While I prefer to make my own salads (when I have time), I ❤️ having quick healthy meal options when I don't. This simple recipe which ""nutrifys"" a ready-to-eat item is a perfect recipe hack when having one of those intensely busy days. I think it'd be a great meal option for those w limited abilities or resources,as well."
44f41e28-6682-4f81-931a-70c2e0aeb194;Stephanie;3;I prefer to know what is in my salads, however I understand that many people are very rushed for time and want something quick and nourishing.
44f41e28-6682-4f81-931a-70c2e0aeb194;dumplin24;1;I think the recipe is a cop out. The ingredients aren’t listed, most of them are in a random grocery item which could be different depending on which store you purchase them from. Bad form!
cf0ec1ad-6531-41f9-b867-258b3398ce76;EatingWell Member;4;Been looking for a way to get lentils back into my diet... used to buy a frozen lentils and chickpea mix (nothing else added), but supposedly the P put them out of business. This article along with the links did all the legwork for me! Freddy
e4b6c99e-30ec-4422-80e8-194a6d06aaff;LeNora Johnson;5;It was delicious and a bit addictive for me…I loved the various textures in the sandwich and how the flavors came together. It’s also very filling
e4b6c99e-30ec-4422-80e8-194a6d06aaff;EatingWell Member;5;Such a simple idea which I agree with others is a great basis for versatility....any cheese, egg, veggies, meat....more protein basically. Would make a great open sandwich or topping for jacket potatoes or wholemeal rice for dinner
e4b6c99e-30ec-4422-80e8-194a6d06aaff;EatingWell Member;4;"At first I was like ""where's the protein?"" Then I saw yogurt... you clever b's. I guess you could add some hard boiled eggs also. Try adding adding a shake of Everything Bagel seasoning for a salty and little crunchies"
e4b6c99e-30ec-4422-80e8-194a6d06aaff;EatingWell Member;5;i didnt have bean sprots so i substituted sorouts for finely chopped some water chestnuts. so good!! thank you for a fabulous recipe.
e4b6c99e-30ec-4422-80e8-194a6d06aaff;draytonmoore;5;Fabulous
e4b6c99e-30ec-4422-80e8-194a6d06aaff;EatingWell Member;5;Recipe was quick and delicious!! I added red grapes & walnuts, very delicious!! Thank you!)
e4b6c99e-30ec-4422-80e8-194a6d06aaff;EatingWell Member;5;I'm currently eating this for lunch. I really like this. Will definitely be in my lunch rotations. I couldn't find any alfalfa sprouts, but it's still really good.
54d35764-e2da-4970-a260-d836e957df7a;EatingWell Member;5;This was such a delicious way to make salmon. I usually just use sliced lemons but with the addition of oranges, it was even better.
01f84c7c-5df3-407f-87c6-056496ee8d65;EatingWell Member;4;Gourmet expert Sean Doty broils sweet Vidalia onion and garlic until they are gently burned, then, at that point, purees them to make the apple juice vinaigrette that gives this Cobb salad its tang and profundity of flavor. The dressing will keep in the fridge so make it ahead of time assuming you like.
01f84c7c-5df3-407f-87c6-056496ee8d65;EatingWell Member;1;Dr Bipeenchandra Bhamre answered, “Both panic and heart attacks invite chest pain. When one has a heart attack the pain will spread to other areas like the arm, jaw, or neck but during a panic attack, the pain will only be felt in the chest. Heart attacks happen after physical exertion and panic attacks are seen after a stressful situation. You can get a heart attack after exercising but not a panic attack. If one is having chest pain or other symptoms and doesn’t have a history of panic attacks then it can indicate a heart attack. The panic attack will be there for some time and one will feel better but the symptoms of a heart attack may worsen and one will need immediate hospital admission. People having anxiety, depression or chronic stress may have chances of heart problems. A heart attack is a medical emergency and timely intervention is key to save the life of the patient
1053507b-0ff9-489a-a23e-62a56d2824bd;Shaki;5;I haven't prepared it yet. But. I love all the ingredients.
3c639eab-653b-4611-85e0-c691b24fc9a4;EatingWell Member;5;very tasty and pretty quick to come together - I wish my corn tortillas stayed together!
3c639eab-653b-4611-85e0-c691b24fc9a4;EatingWell Member;5;This was great!
3c639eab-653b-4611-85e0-c691b24fc9a4;EatingWell Member;5;Great recipe. I confess I added a bit more honey :-) but this dish is delicious.
